This file is created using RaceChrono v9.1.3 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Novo circuito (1)"
Session type,Lap timing
Track name,"Novo circuito (1)"
Driver name,
Export scope,Session start
Created,22/02/2026,20:55
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Accuracy (m),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc
1771793817.793,0,1,,-3281.494,-986.313,3605.714,38.644,102.079,286.480,1.0,99.150,40.2055500,-8.4898551,9,1,5.462,38.644,-0.092,0.085,20.0
1771793817.843,0,1,,-3283.440,-985.553,3607.803,38.697,102.084,286.480,1.0,99.200,40.2055569,-8.4898780,9,1,5.447,38.697,-0.089,0.089,20.0
1771793817.893,0,1,,-3285.385,-984.793,3609.892,38.750,102.089,286.480,1.0,99.250,40.2055637,-8.4899010,9,1,5.432,38.750,-0.087,0.092,20.0
1771793817.943,0,1,,-3287.331,-984.033,3611.981,38.802,102.094,286.480,1.0,99.300,40.2055705,-8.4899239,9,1,5.417,38.802,-0.085,0.095,20.0
1771793817.993,0,1,,-3289.277,-983.273,3614.071,38.855,102.099,286.480,1.0,99.350,40.2055774,-8.4899468,9,1,5.402,38.855,-0.082,0.097,20.0
1771793818.000,0,1,,-3289.550,-983.167,3614.363,38.862,102.100,287.680,1.0,99.357,40.2055783,-8.4899500,9,1,5.400,38.861,-0.082,0.097,20.0
1771793818.043,0,1,,-3291.162,-982.593,3616.075,38.900,102.096,287.680,1.0,99.400,40.2055835,-8.4899690,9,1,5.374,38.900,-0.080,0.099,20.0
1771793818.093,0,1,,-3293.037,-981.926,3618.065,38.945,102.091,287.680,1.0,99.450,40.2055895,-8.4899911,9,1,5.344,38.945,-0.077,0.100,20.0
1771793818.143,0,1,,-3294.912,-981.259,3620.056,38.990,102.086,287.680,1.0,99.500,40.2055955,-8.4900132,9,1,5.314,38.990,-0.074,0.101,20.0
1771793818.193,0,1,,-3296.788,-980.592,3622.047,39.035,102.081,287.680,1.0,99.550,40.2056015,-8.4900352,9,1,5.284,39.035,-0.072,0.102,20.0
1771793818.243,0,1,,-3298.663,-979.925,3624.037,39.079,102.076,287.680,1.0,99.600,40.2056075,-8.4900573,9,1,5.254,39.079,-0.069,0.102,20.0
1771793818.293,0,1,,-3300.538,-979.257,3626.028,39.124,102.071,287.680,1.0,99.650,40.2056135,-8.4900794,9,1,5.224,39.124,-0.066,0.102,20.0
1771793818.343,0,1,,-3302.413,-978.590,3628.018,39.169,102.066,287.680,1.0,99.700,40.2056195,-8.4901015,9,1,5.194,39.169,-0.063,0.101,20.0
1771793818.393,0,1,,-3304.288,-977.923,3630.009,39.213,102.061,287.680,1.0,99.750,40.2056255,-8.4901236,9,1,5.164,39.213,-0.061,0.101,20.0
1771793818.443,0,1,,-3306.163,-977.256,3631.999,39.258,102.056,287.680,1.0,99.800,40.2056315,-8.4901457,9,1,5.134,39.258,-0.058,0.100,20.0
1771793818.493,0,1,,-3308.038,-976.589,3633.990,39.303,102.051,287.680,1.0,99.850,40.2056375,-8.4901677,9,1,5.104,39.303,-0.055,0.099,20.0
1771793818.543,0,1,,-3309.913,-975.922,3635.980,39.347,102.046,287.680,1.0,99.900,40.2056435,-8.4901898,9,1,5.074,39.347,-0.052,0.099,20.0
1771793818.593,0,1,,-3311.788,-975.254,3637.971,39.392,102.041,287.680,1.0,99.950,40.2056495,-8.4902119,9,1,5.044,39.392,-0.049,0.098,20.0
1771793818.643,0,1,,-3313.664,-974.587,3639.961,39.437,102.036,287.680,1.0,100.000,40.2056555,-8.4902340,9,1,5.014,39.437,-0.047,0.097,20.0
1771793818.693,0,1,,-3315.539,-973.920,3641.952,39.482,102.031,287.680,1.0,100.050,40.2056615,-8.4902561,9,1,4.984,39.482,-0.044,0.096,20.0
1771793818.743,0,1,,-3317.414,-973.253,3643.943,39.526,102.026,287.680,1.0,100.100,40.2056675,-8.4902782,9,1,4.954,39.526,-0.041,0.096,20.0
1771793818.793,0,1,,-3319.289,-972.586,3645.933,39.571,102.021,287.680,1.0,100.150,40.2056735,-8.4903002,9,1,4.924,39.571,-0.038,0.095,20.0
1771793818.843,0,1,,-3321.164,-971.919,3647.924,39.616,102.016,287.680,1.0,100.200,40.2056795,-8.4903223,9,1,4.894,39.616,-0.036,0.095,20.0
1771793818.893,0,1,,-3323.039,-971.251,3649.914,39.660,102.011,287.680,1.0,100.250,40.2056855,-8.4903444,9,1,4.864,39.660,-0.033,0.095,20.0
1771793818.943,0,1,,-3324.914,-970.584,3651.905,39.705,102.006,287.680,1.0,100.300,40.2056915,-8.4903665,9,1,4.834,39.705,-0.031,0.095,20.0
1771793818.993,0,1,,-3326.789,-969.917,3653.895,39.750,102.001,287.680,1.0,100.350,40.2056975,-8.4903886,9,1,4.804,39.750,-0.028,0.095,20.0
1771793819.000,0,1,,-3327.052,-969.824,3654.174,39.756,102.000,288.050,1.0,100.357,40.2056983,-8.4903917,9,1,4.800,39.758,-0.028,0.095,20.0
1771793819.043,0,1,,-3328.817,-969.019,3656.114,39.808,102.017,288.050,1.0,100.400,40.2057056,-8.4904125,9,1,4.791,39.808,-0.026,0.096,20.0
1771793819.093,0,1,,-3330.869,-968.083,3658.369,39.869,102.037,288.050,1.0,100.450,40.2057140,-8.4904366,9,1,4.781,39.869,-0.024,0.096,20.0
1771793819.143,0,1,,-3332.921,-967.147,3660.625,39.930,102.057,288.050,1.0,100.500,40.2057224,-8.4904608,9,1,4.771,39.930,-0.022,0.097,20.0
1771793819.193,0,1,,-3334.973,-966.211,3662.881,39.991,102.077,288.050,1.0,100.550,40.2057308,-8.4904850,9,1,4.761,39.991,-0.020,0.099,20.0
1771793819.243,0,1,,-3337.024,-965.275,3665.136,40.052,102.097,288.050,1.0,100.600,40.2057392,-8.4905091,9,1,4.751,40.052,-0.018,0.100,20.0
1771793819.293,0,1,,-3339.076,-964.339,3667.392,40.113,102.117,288.050,1.0,100.650,40.2057477,-8.4905333,8,1,4.741,40.113,-0.016,0.101,20.0
1771793819.343,0,1,,-3341.128,-963.403,3669.647,40.174,102.137,288.050,1.0,100.700,40.2057561,-8.4905575,8,1,4.731,40.174,-0.014,0.103,20.0
1771793819.393,0,1,,-3343.180,-962.468,3671.903,40.235,102.157,288.050,1.0,100.750,40.2057645,-8.4905816,8,1,4.721,40.235,-0.012,0.104,20.0
1771793819.443,0,1,,-3345.232,-961.532,3674.159,40.296,102.177,288.050,1.0,100.800,40.2057729,-8.4906058,8,1,4.711,40.296,-0.011,0.106,20.0
1771793819.493,0,1,,-3347.284,-960.596,3676.414,40.356,102.197,288.050,1.0,100.850,40.2057813,-8.4906300,8,1,4.701,40.356,-0.009,0.107,20.0
1771793819.543,0,1,,-3349.336,-959.660,3678.670,40.417,102.217,288.050,1.0,100.900,40.2057897,-8.4906541,8,1,4.691,40.417,-0.007,0.109,20.0
1771793819.593,0,1,,-3351.388,-958.724,3680.925,40.478,102.237,288.050,1.0,100.950,40.2057982,-8.4906783,8,1,4.681,40.478,-0.005,0.110,20.0
1771793819.643,0,1,,-3353.440,-957.788,3683.181,40.539,102.257,288.050,1.0,101.000,40.2058066,-8.4907025,8,1,4.671,40.539,-0.004,0.112,20.0
1771793819.693,0,1,,-3355.492,-956.852,3685.437,40.600,102.277,288.050,1.0,101.050,40.2058150,-8.4907266,8,1,4.661,40.600,-0.002,0.113,20.0
1771793819.743,0,1,,-3357.544,-955.916,3687.692,40.661,102.297,288.050,1.0,101.100,40.2058234,-8.4907508,8,1,4.651,40.661,-0.000,0.113,20.0
1771793819.793,0,1,,-3359.596,-954.980,3689.948,40.722,102.317,288.050,1.0,101.150,40.2058318,-8.4907750,7,1,4.641,40.722,0.001,0.114,20.0
1771793819.843,0,1,,-3361.648,-954.045,3692.203,40.783,102.337,288.050,1.0,101.200,40.2058402,-8.4907991,7,1,4.631,40.783,0.003,0.113,20.0
1771793819.893,0,1,,-3363.700,-953.109,3694.459,40.844,102.357,288.050,1.0,101.250,40.2058487,-8.4908233,7,1,4.621,40.844,0.005,0.112,20.0
1771793819.943,0,1,,-3365.752,-952.173,3696.715,40.905,102.377,288.050,1.0,101.300,40.2058571,-8.4908475,7,1,4.611,40.905,0.006,0.110,20.0
1771793819.993,0,1,,-3367.804,-951.237,3698.970,40.965,102.397,288.050,1.0,101.350,40.2058655,-8.4908716,7,1,4.601,40.965,0.008,0.107,20.0
1771793820.000,0,1,,-3368.091,-951.106,3699.286,40.974,102.400,287.930,1.0,101.357,40.2058667,-8.4908750,7,1,4.600,40.963,0.008,0.106,20.0
1771793820.043,0,1,,-3369.765,-950.540,3701.053,40.951,102.404,287.930,1.0,101.400,40.2058718,-8.4908947,7,1,4.600,40.951,0.009,0.103,20.0
1771793820.093,0,1,,-3371.711,-949.882,3703.107,40.924,102.409,287.930,1.0,101.450,40.2058777,-8.4909176,7,1,4.600,40.924,0.011,0.098,20.0
1771793820.143,0,1,,-3373.656,-949.224,3705.161,40.897,102.414,287.930,1.0,101.500,40.2058836,-8.4909405,7,1,4.600,40.897,0.012,0.092,20.0
1771793820.193,0,1,,-3375.602,-948.566,3707.216,40.870,102.419,287.930,1.0,101.550,40.2058895,-8.4909635,7,1,4.600,40.870,0.014,0.085,20.0
1771793820.243,0,1,,-3377.548,-947.908,3709.270,40.843,102.424,287.930,1.0,101.600,40.2058954,-8.4909864,7,1,4.600,40.843,0.015,0.078,20.0
1771793820.293,0,1,,-3379.494,-947.250,3711.324,40.815,102.429,287.930,1.0,101.650,40.2059013,-8.4910093,8,1,4.600,40.815,0.016,0.070,20.0
1771793820.343,0,1,,-3381.440,-946.593,3713.379,40.788,102.434,287.930,1.0,101.700,40.2059073,-8.4910322,8,1,4.600,40.788,0.018,0.062,20.0
1771793820.393,0,1,,-3383.386,-945.935,3715.433,40.761,102.439,287.930,1.0,101.750,40.2059132,-8.4910551,8,1,4.600,40.761,0.019,0.053,20.0
1771793820.443,0,1,,-3385.332,-945.277,3717.488,40.734,102.444,287.930,1.0,101.800,40.2059191,-8.4910780,8,1,4.600,40.734,0.020,0.045,20.0
1771793820.493,0,1,,-3387.278,-944.619,3719.542,40.707,102.449,287.930,1.0,101.850,40.2059250,-8.4911010,8,1,4.600,40.707,0.021,0.036,20.0
1771793820.543,0,1,,-3389.224,-943.961,3721.596,40.680,102.454,287.930,1.0,101.900,40.2059309,-8.4911239,8,1,4.600,40.680,0.023,0.027,20.0
1771793820.593,0,1,,-3391.169,-943.303,3723.651,40.653,102.459,287.930,1.0,101.950,40.2059368,-8.4911468,8,1,4.600,40.653,0.024,0.018,20.0
1771793820.643,0,1,,-3393.115,-942.645,3725.705,40.626,102.464,287.930,1.0,102.000,40.2059428,-8.4911697,8,1,4.600,40.626,0.025,0.009,20.0
1771793820.693,0,1,,-3395.061,-941.987,3727.759,40.599,102.469,287.930,1.0,102.050,40.2059487,-8.4911926,8,1,4.600,40.599,0.026,0.001,20.0
1771793820.743,0,1,,-3397.007,-941.329,3729.814,40.572,102.474,287.930,1.0,102.100,40.2059546,-8.4912155,8,1,4.600,40.572,0.028,-0.007,20.0
1771793820.793,0,1,,-3398.953,-940.671,3731.868,40.545,102.479,287.930,1.0,102.150,40.2059605,-8.4912385,9,1,4.600,40.545,0.029,-0.015,20.0
1771793820.843,0,1,,-3400.899,-940.014,3733.922,40.518,102.484,287.930,1.0,102.200,40.2059664,-8.4912614,9,1,4.600,40.518,0.030,-0.022,20.0
1771793820.893,0,1,,-3402.845,-939.356,3735.977,40.491,102.489,287.930,1.0,102.250,40.2059723,-8.4912843,9,1,4.600,40.491,0.030,-0.029,20.0
1771793820.943,0,1,,-3404.791,-938.698,3738.031,40.464,102.494,287.930,1.0,102.300,40.2059783,-8.4913072,9,1,4.600,40.464,0.031,-0.035,20.0
1771793820.993,0,1,,-3406.736,-938.040,3740.085,40.437,102.499,287.930,1.0,102.350,40.2059842,-8.4913301,9,1,4.600,40.437,0.032,-0.040,20.0
1771793821.000,0,1,,-3407.009,-937.948,3740.373,40.433,102.500,287.450,1.0,102.357,40.2059850,-8.4913333,9,1,4.600,40.433,0.032,-0.040,20.0
1771793821.043,0,1,,-3408.670,-937.414,3742.118,40.408,102.509,287.450,1.0,102.400,40.2059898,-8.4913529,9,1,4.600,40.408,0.032,-0.044,20.0
1771793821.093,0,1,,-3410.602,-936.793,3744.147,40.378,102.519,287.450,1.0,102.450,40.2059954,-8.4913756,9,1,4.600,40.378,0.032,-0.048,20.0
1771793821.143,0,1,,-3412.534,-936.172,3746.177,40.348,102.529,287.450,1.0,102.500,40.2060010,-8.4913984,9,1,4.600,40.348,0.032,-0.051,20.0
1771793821.193,0,1,,-3414.465,-935.551,3748.206,40.319,102.539,287.450,1.0,102.550,40.2060066,-8.4914211,9,1,4.600,40.319,0.032,-0.053,20.0
1771793821.243,0,1,,-3416.397,-934.930,3750.235,40.289,102.549,287.450,1.0,102.600,40.2060121,-8.4914439,9,1,4.600,40.289,0.032,-0.054,20.0
1771793821.293,0,1,,-3418.329,-934.310,3752.265,40.259,102.559,287.450,1.0,102.650,40.2060177,-8.4914666,9,1,4.600,40.259,0.032,-0.055,20.0
1771793821.343,0,1,,-3420.260,-933.689,3754.294,40.230,102.569,287.450,1.0,102.700,40.2060233,-8.4914894,9,1,4.600,40.230,0.032,-0.056,20.0
1771793821.393,0,1,,-3422.192,-933.068,3756.323,40.200,102.579,287.450,1.0,102.750,40.2060289,-8.4915121,9,1,4.600,40.200,0.031,-0.057,20.0
1771793821.443,0,1,,-3424.124,-932.447,3758.353,40.170,102.589,287.450,1.0,102.800,40.2060345,-8.4915349,9,1,4.600,40.170,0.031,-0.057,20.0
1771793821.493,0,1,,-3426.056,-931.826,3760.382,40.141,102.599,287.450,1.0,102.850,40.2060401,-8.4915576,9,1,4.600,40.141,0.031,-0.058,20.0
1771793821.543,0,1,,-3427.987,-931.205,3762.411,40.111,102.609,287.450,1.0,102.900,40.2060456,-8.4915804,9,1,4.600,40.111,0.030,-0.058,20.0
1771793821.593,0,1,,-3429.919,-930.585,3764.440,40.081,102.619,287.450,1.0,102.950,40.2060512,-8.4916031,9,1,4.600,40.081,0.030,-0.058,20.0
1771793821.643,0,1,,-3431.851,-929.964,3766.470,40.052,102.629,287.450,1.0,103.000,40.2060568,-8.4916259,9,1,4.600,40.052,0.030,-0.058,20.0
1771793821.693,0,1,,-3433.783,-929.343,3768.499,40.022,102.639,287.450,1.0,103.050,40.2060624,-8.4916486,9,1,4.600,40.022,0.029,-0.058,20.0
1771793821.743,0,1,,-3435.714,-928.722,3770.528,39.992,102.649,287.450,1.0,103.100,40.2060680,-8.4916714,9,1,4.600,39.992,0.029,-0.058,20.0
1771793821.793,0,1,,-3437.646,-928.101,3772.558,39.963,102.659,287.450,1.0,103.150,40.2060736,-8.4916941,9,1,4.600,39.963,0.028,-0.058,20.0
1771793821.843,0,1,,-3439.578,-927.480,3774.587,39.933,102.669,287.450,1.0,103.200,40.2060791,-8.4917169,9,1,4.600,39.933,0.028,-0.057,20.0
1771793821.893,0,1,,-3441.510,-926.860,3776.616,39.903,102.679,287.450,1.0,103.250,40.2060847,-8.4917396,9,1,4.600,39.903,0.027,-0.057,20.0
1771793821.943,0,1,,-3443.441,-926.239,3778.646,39.874,102.689,287.450,1.0,103.300,40.2060903,-8.4917624,9,1,4.600,39.874,0.027,-0.055,20.0
1771793821.993,0,1,,-3445.373,-925.618,3780.675,39.844,102.699,287.450,1.0,103.350,40.2060959,-8.4917851,9,1,4.600,39.844,0.026,-0.054,20.0
1771793822.000,0,1,,-3445.643,-925.531,3780.959,39.840,102.700,287.070,1.0,103.357,40.2060967,-8.4917883,9,1,4.600,39.844,0.026,-0.054,20.0
1771793822.043,0,1,,-3447.250,-924.965,3782.662,39.846,102.696,287.070,1.0,103.400,40.2061018,-8.4918073,9,1,4.587,39.846,0.026,-0.052,20.0
1771793822.093,0,1,,-3449.118,-924.307,3784.643,39.853,102.691,287.070,1.0,103.450,40.2061077,-8.4918293,9,1,4.572,39.853,0.025,-0.050,20.0
1771793822.143,0,1,,-3450.986,-923.649,3786.624,39.861,102.686,287.070,1.0,103.500,40.2061136,-8.4918513,9,1,4.557,39.861,0.025,-0.047,20.0
1771793822.193,0,1,,-3452.854,-922.991,3788.605,39.868,102.681,287.070,1.0,103.550,40.2061195,-8.4918733,9,1,4.542,39.868,0.024,-0.044,20.0
1771793822.243,0,1,,-3454.722,-922.334,3790.585,39.875,102.676,287.070,1.0,103.600,40.2061254,-8.4918953,9,1,4.527,39.875,0.023,-0.041,20.0
1771793822.293,0,1,,-3456.590,-921.676,3792.566,39.882,102.671,287.070,1.0,103.650,40.2061313,-8.4919173,10,1,4.512,39.882,0.023,-0.038,20.0
1771793822.343,0,1,,-3458.458,-921.018,3794.547,39.890,102.666,287.070,1.0,103.700,40.2061373,-8.4919393,10,1,4.497,39.890,0.022,-0.034,20.0
1771793822.393,0,1,,-3460.326,-920.360,3796.528,39.897,102.661,287.070,1.0,103.750,40.2061432,-8.4919613,10,1,4.482,39.897,0.021,-0.031,20.0
1771793822.443,0,1,,-3462.194,-919.702,3798.508,39.904,102.656,287.070,1.0,103.800,40.2061491,-8.4919833,10,1,4.467,39.904,0.020,-0.027,20.0
1771793822.493,0,1,,-3464.062,-919.044,3800.489,39.911,102.651,287.070,1.0,103.850,40.2061550,-8.4920053,10,1,4.452,39.911,0.020,-0.023,20.0
1771793822.543,0,1,,-3465.930,-918.386,3802.470,39.919,102.646,287.070,1.0,103.900,40.2061609,-8.4920273,10,1,4.437,39.919,0.019,-0.020,20.0
1771793822.593,0,1,,-3467.798,-917.728,3804.451,39.926,102.641,287.070,1.0,103.950,40.2061668,-8.4920493,10,1,4.422,39.926,0.018,-0.016,20.0
1771793822.643,0,1,,-3469.666,-917.070,3806.431,39.933,102.636,287.070,1.0,104.000,40.2061728,-8.4920713,10,1,4.407,39.933,0.017,-0.012,20.0
1771793822.693,0,1,,-3471.534,-916.412,3808.412,39.940,102.631,287.070,1.0,104.050,40.2061787,-8.4920933,10,1,4.392,39.940,0.017,-0.008,20.0
1771793822.743,0,1,,-3473.402,-915.755,3810.393,39.948,102.626,287.070,1.0,104.100,40.2061846,-8.4921153,10,1,4.377,39.948,0.016,-0.004,20.0
1771793822.793,0,1,,-3475.270,-915.097,3812.374,39.955,102.621,287.070,1.0,104.150,40.2061905,-8.4921373,11,1,4.362,39.955,0.015,-0.001,20.0
1771793822.843,0,1,,-3477.138,-914.439,3814.354,39.962,102.616,287.070,1.0,104.200,40.2061964,-8.4921593,11,1,4.347,39.962,0.014,0.003,20.0
1771793822.893,0,1,,-3479.006,-913.781,3816.335,39.969,102.611,287.070,1.0,104.250,40.2062023,-8.4921813,11,1,4.332,39.969,0.013,0.007,20.0
1771793822.943,0,1,,-3480.874,-913.123,3818.316,39.977,102.606,287.070,1.0,104.300,40.2062083,-8.4922033,11,1,4.317,39.977,0.012,0.011,20.0
1771793822.993,0,1,,-3482.743,-912.465,3820.297,39.984,102.601,287.070,1.0,104.350,40.2062142,-8.4922253,11,1,4.302,39.984,0.011,0.015,20.0
1771793823.000,0,1,,-3483.004,-912.373,3820.574,39.985,102.600,286.900,1.0,104.357,40.2062150,-8.4922283,11,1,4.300,39.990,0.011,0.016,20.0
1771793823.043,0,1,,-3484.702,-911.783,3822.372,40.028,102.613,286.900,1.0,104.400,40.2062203,-8.4922483,11,1,4.300,40.028,0.010,0.019,20.0
1771793823.093,0,1,,-3486.676,-911.097,3824.462,40.078,102.628,286.900,1.0,104.450,40.2062265,-8.4922716,11,1,4.300,40.078,0.009,0.023,20.0
1771793823.143,0,1,,-3488.650,-910.412,3826.552,40.128,102.643,286.900,1.0,104.500,40.2062326,-8.4922948,11,1,4.300,40.128,0.008,0.028,20.0
1771793823.193,0,1,,-3490.624,-909.726,3828.642,40.178,102.658,286.900,1.0,104.550,40.2062388,-8.4923181,11,1,4.300,40.178,0.007,0.032,20.0
1771793823.243,0,1,,-3492.598,-909.040,3830.732,40.228,102.673,286.900,1.0,104.600,40.2062450,-8.4923413,11,1,4.300,40.228,0.006,0.036,20.0
1771793823.293,0,1,,-3494.573,-908.355,3832.822,40.279,102.688,286.900,1.0,104.650,40.2062511,-8.4923646,11,1,4.300,40.279,0.004,0.040,20.0
1771793823.343,0,1,,-3496.547,-907.669,3834.912,40.329,102.703,286.900,1.0,104.700,40.2062573,-8.4923878,11,1,4.300,40.329,0.003,0.045,20.0
1771793823.393,0,1,,-3498.521,-906.983,3837.003,40.379,102.718,286.900,1.0,104.750,40.2062635,-8.4924111,11,1,4.300,40.379,0.002,0.049,20.0
1771793823.443,0,1,,-3500.495,-906.298,3839.093,40.429,102.733,286.900,1.0,104.800,40.2062696,-8.4924343,11,1,4.300,40.429,0.001,0.054,20.0
1771793823.493,0,1,,-3502.469,-905.612,3841.183,40.479,102.748,286.900,1.0,104.850,40.2062758,-8.4924576,11,1,4.300,40.479,-0.001,0.058,20.0
1771793823.543,0,1,,-3504.444,-904.926,3843.273,40.529,102.763,286.900,1.0,104.900,40.2062820,-8.4924808,10,1,4.300,40.529,-0.002,0.062,20.0
1771793823.593,0,1,,-3506.418,-904.240,3845.363,40.579,102.778,286.900,1.0,104.950,40.2062881,-8.4925041,10,1,4.300,40.579,-0.003,0.066,20.0
1771793823.643,0,1,,-3508.392,-903.555,3847.453,40.629,102.793,286.900,1.0,105.000,40.2062943,-8.4925273,10,1,4.300,40.629,-0.004,0.071,20.0
1771793823.693,0,1,,-3510.366,-902.869,3849.543,40.679,102.808,286.900,1.0,105.050,40.2063005,-8.4925506,10,1,4.300,40.679,-0.005,0.074,20.0
1771793823.743,0,1,,-3512.340,-902.183,3851.634,40.729,102.823,286.900,1.0,105.100,40.2063066,-8.4925738,10,1,4.300,40.729,-0.006,0.078,20.0
1771793823.793,0,1,,-3514.314,-901.498,3853.724,40.780,102.838,286.900,1.0,105.150,40.2063128,-8.4925971,10,1,4.300,40.780,-0.006,0.082,20.0
1771793823.843,0,1,,-3516.289,-900.812,3855.814,40.830,102.853,286.900,1.0,105.200,40.2063190,-8.4926203,10,1,4.300,40.830,-0.007,0.085,20.0
1771793823.893,0,1,,-3518.263,-900.126,3857.904,40.880,102.868,286.900,1.0,105.250,40.2063251,-8.4926436,10,1,4.300,40.880,-0.006,0.087,20.0
1771793823.943,0,1,,-3520.237,-899.441,3859.994,40.930,102.883,286.900,1.0,105.300,40.2063313,-8.4926668,10,1,4.300,40.930,-0.005,0.089,20.0
1771793823.993,0,1,,-3522.211,-898.755,3862.084,40.980,102.898,286.900,1.0,105.350,40.2063375,-8.4926901,10,1,4.300,40.980,-0.004,0.090,20.0
1771793824.000,0,1,,-3522.487,-898.659,3862.377,40.987,102.900,287.090,1.0,105.357,40.2063383,-8.4926933,10,1,4.300,40.984,-0.004,0.090,20.0
1771793824.043,0,1,,-3524.222,-898.141,3864.187,41.007,102.909,287.090,1.0,105.400,40.2063430,-8.4927138,10,1,4.296,41.007,-0.002,0.091,20.0
1771793824.093,0,1,,-3526.238,-897.539,3866.292,41.030,102.919,287.090,1.0,105.450,40.2063484,-8.4927375,10,1,4.291,41.030,-0.000,0.091,20.0
1771793824.143,0,1,,-3528.255,-896.936,3868.397,41.054,102.929,287.090,1.0,105.500,40.2063538,-8.4927613,10,1,4.286,41.054,0.003,0.090,20.0
1771793824.193,0,1,,-3530.272,-896.334,3870.502,41.077,102.939,287.090,1.0,105.550,40.2063592,-8.4927850,10,1,4.281,41.077,0.006,0.089,20.0
1771793824.243,0,1,,-3532.288,-895.732,3872.607,41.100,102.949,287.090,1.0,105.600,40.2063647,-8.4928088,10,1,4.276,41.100,0.010,0.087,20.0
1771793824.293,0,1,,-3534.305,-895.129,3874.712,41.124,102.959,287.090,1.0,105.650,40.2063701,-8.4928325,10,1,4.271,41.124,0.014,0.085,20.0
1771793824.343,0,1,,-3536.322,-894.527,3876.817,41.147,102.969,287.090,1.0,105.700,40.2063755,-8.4928563,10,1,4.266,41.147,0.018,0.083,20.0
1771793824.393,0,1,,-3538.338,-893.925,3878.922,41.171,102.979,287.090,1.0,105.750,40.2063809,-8.4928800,10,1,4.261,41.171,0.022,0.080,20.0
1771793824.443,0,1,,-3540.355,-893.322,3881.026,41.194,102.989,287.090,1.0,105.800,40.2063863,-8.4929038,10,1,4.256,41.194,0.027,0.078,20.0
1771793824.493,0,1,,-3542.371,-892.720,3883.131,41.217,102.999,287.090,1.0,105.850,40.2063917,-8.4929275,10,1,4.251,41.217,0.031,0.075,20.0
1771793824.543,0,1,,-3544.388,-892.118,3885.236,41.241,103.009,287.090,1.0,105.900,40.2063972,-8.4929513,10,1,4.246,41.241,0.036,0.072,20.0
1771793824.593,0,1,,-3546.405,-891.516,3887.341,41.264,103.019,287.090,1.0,105.950,40.2064026,-8.4929750,10,1,4.241,41.264,0.040,0.070,20.0
1771793824.643,0,1,,-3548.421,-890.913,3889.446,41.287,103.029,287.090,1.0,106.000,40.2064080,-8.4929988,10,1,4.236,41.287,0.045,0.067,20.0
1771793824.693,0,1,,-3550.438,-890.311,3891.551,41.311,103.039,287.090,1.0,106.050,40.2064134,-8.4930225,10,1,4.231,41.311,0.050,0.064,20.0
1771793824.743,0,1,,-3552.455,-889.709,3893.656,41.334,103.049,287.090,1.0,106.100,40.2064188,-8.4930463,10,1,4.226,41.334,0.054,0.060,20.0
1771793824.793,0,1,,-3554.471,-889.106,3895.761,41.357,103.059,287.090,1.0,106.150,40.2064242,-8.4930700,10,1,4.221,41.357,0.059,0.057,20.0
1771793824.843,0,1,,-3556.488,-888.504,3897.866,41.381,103.069,287.090,1.0,106.200,40.2064297,-8.4930938,10,1,4.216,41.381,0.064,0.053,20.0
1771793824.893,0,1,,-3558.505,-887.902,3899.971,41.404,103.079,287.090,1.0,106.250,40.2064351,-8.4931175,10,1,4.211,41.404,0.069,0.049,20.0
1771793824.943,0,1,,-3560.521,-887.299,3902.075,41.427,103.089,287.090,1.0,106.300,40.2064405,-8.4931413,10,1,4.206,41.427,0.074,0.044,20.0
1771793824.993,0,1,,-3562.538,-886.697,3904.180,41.451,103.099,287.090,1.0,106.350,40.2064459,-8.4931650,10,1,4.201,41.451,0.080,0.039,20.0
1771793825.000,0,1,,-3562.820,-886.613,3904.475,41.454,103.100,286.040,1.0,106.357,40.2064467,-8.4931683,10,1,4.200,41.444,0.081,0.038,20.0
1771793825.043,0,1,,-3564.524,-886.182,3906.233,41.405,103.070,286.040,1.0,106.400,40.2064505,-8.4931884,10,1,4.213,41.405,0.085,0.034,20.0
1771793825.093,0,1,,-3566.505,-885.682,3908.276,41.349,103.035,286.040,1.0,106.450,40.2064550,-8.4932117,10,1,4.228,41.349,0.091,0.028,20.0
1771793825.143,0,1,,-3568.487,-885.182,3910.320,41.293,103.000,286.040,1.0,106.500,40.2064595,-8.4932351,10,1,4.243,41.293,0.097,0.021,20.0
1771793825.193,0,1,,-3570.468,-884.681,3912.364,41.236,102.965,286.040,1.0,106.550,40.2064640,-8.4932584,10,1,4.258,41.236,0.103,0.014,20.0
1771793825.243,0,1,,-3572.449,-884.181,3914.407,41.180,102.930,286.040,1.0,106.600,40.2064685,-8.4932817,10,1,4.273,41.180,0.109,0.007,20.0
1771793825.293,0,1,,-3574.431,-883.681,3916.451,41.123,102.895,286.040,1.0,106.650,40.2064730,-8.4933051,10,1,4.288,41.123,0.115,-0.001,20.0
